МЕФИСТО́ФЕЛЬСКИЙ;Дьявольский, чертовский, злой.;Общая категория;30;
СИ́ДДХИ;Сверхъестественные способности, которые могут проявляться спонтанно или в результате духовной практики.;Общая категория;103;
БРАНДАХЛЫСТ;Пустой, дрянной человек.;Человек;24;
ТАУХИ́Д;Суть ислама и цель всех его пророков, а именно: уединение единого божества (аллаха) в поклонении.;Религия;97;
ДЕМОГО́ГИЯ;Разговор, не имеющий смысла.;Общая категория;28;
ГАЛА́КТИКА;Гравитационно-связаннаясистема иззвёздизвёздных скоплений,межзвёздного газаипыли, итёмной материи.;Образование;106;
ФЛЕШБЭК;Обратный кадр вискусствеозначает отклонение от повествования в прошлое.;Исскуство;74;
ГРУ́ММИНГ;Уход за домашними животными. сейчас преимущественно используется для описания косметического ухода за собаками и кошками.;Общая категория;121;
АЛЕКСИТИМИ́Я;Сложность в описании, объяснении своих чувств другим людям.;Чувства;59;
ХИ́ППИ;Это человек, который хотел бы помочь миру, но в итоге просто курит травку и употребляет кислоту.;Человек;96;
ЭХОЛАЛИ́Я;Неконтролируемое автоматическое повторение слов, услышанных в чужой речи.;Медицина;73;
АТИХИФО́БИЯ;Боязнь совершить ошибку.;Медицина;24;
НАРКОЛЕ́ПСИЯ;Заболевание, характеризующееся кратковременными труднопреодолимыми приступами сонливости и утраты мышечного тонуса.;Медицина;115;
СИЛЛОГИ́ЗМ;Умозаключение, в котором из двух данных суждений (посылок) следует третье (вывод).;Философия;82;
ИМБЕЦИ́ЛЬНОСТЬ;Слабоумие, интеллектуальное недоразвитие.;Медицина;41;
